Result Date,Result Time,GHBubbler(ft),GHProbe(ft),WaterTemp(C),RainInterval(in),RainDayPST(in),RainWY(in),Battery,Streamflow(cfs)
01/24/2023,12:15:00 PM,0.883,0.764,7.7,0,0,18.19,13.79,12.5
01/24/2023,12:30:00 PM,0.881,0.764,7.8,0,0,18.19,13.79,12.5
01/24/2023,12:45:00 PM,0.881,0.764,7.8,0,0,18.19,13.79,12.5
01/24/2023,1:00:00 PM,0.881,0.765,7.9,0,0,18.19,13.79,12.6
01/24/2023,1:15:00 PM,0.883,0.765,8,0,0,18.19,13.79,12.6
01/24/2023,1:30:00 PM,0.881,0.765,8.1,0,0,18.19,13.44,12.6
01/24/2023,1:45:00 PM,0.881,0.763,8.2,0,0,18.19,13.35,12.5
01/24/2023,2:00:00 PM,0.883,0.764,8.3,0,0,18.19,13.32,12.5
01/24/2023,2:15:00 PM,0.881,0.763,8.4,0,0,18.19,13.29,12.5
01/24/2023,2:30:00 PM,0.881,0.763,8.6,0,0,18.19,13.29,12.5
01/24/2023,2:45:00 PM,0.881,0.763,8.7,0,0,18.19,13.32,12.5
01/24/2023,3:00:00 PM,0.881,0.761,8.7,0,0,18.19,13.27,12.4
01/24/2023,3:15:00 PM,0.881,0.764,8.7,0,0,18.19,13.33,12.5
01/24/2023,3:30:00 PM,0.881,0.763,8.7,0,0,18.19,13.24,12.5
01/24/2023,3:45:00 PM,0.881,0.762,8.6,0,0,18.19,13.26,12.4
01/24/2023,4:00:00 PM,0.883,0.762,8.5,0,0,18.19,13.22,12.4
01/24/2023,4:15:00 PM,0.881,0.764,8.3,0,0,18.19,13.24,12.5
01/24/2023,4:30:00 PM,0.881,0.763,8.1,0,0,18.19,13.23,12.5
01/24/2023,4:45:00 PM,0.883,0.766,8,0,0,18.19,13.21,12.6
01/24/2023,5:00:00 PM,0.886,0.767,7.8,0,0,18.19,13.23,12.7
01/24/2023,5:15:00 PM,0.886,0.766,7.7,0,0,18.19,13.12,12.6
01/24/2023,5:30:00 PM,0.886,0.766,7.6,0,0,18.19,13.12,12.6
01/24/2023,5:45:00 PM,0.883,0.766,7.5,0,0,18.19,13.12,12.6
01/24/2023,6:00:00 PM,0.883,0.764,7.4,0,0,18.19,13.16,12.5
01/24/2023,6:15:00 PM,0.883,0.765,7.3,0,0,18.19,13.13,12.6
01/24/2023,6:30:00 PM,0.881,0.762,7.3,0,0,18.19,13.1,12.4
01/24/2023,6:45:00 PM,0.881,0.762,7.2,0,0,18.19,13.1,12.4
01/24/2023,7:00:00 PM,0.881,0.762,7.1,0,0,18.19,13.07,12.4
01/24/2023,7:15:00 PM,0.881,0.762,7.1,0,0,18.19,13.06,12.4
01/24/2023,7:30:00 PM,0.879,0.759,7.1,0,0,18.19,13.14,12.3
01/24/2023,7:45:00 PM,0.879,0.758,7.1,0,0,18.19,13.06,12.2
01/24/2023,8:00:00 PM,0.876,0.758,7,0,0,18.19,13.06,12.2
01/24/2023,8:15:00 PM,0.876,0.756,7,0,0,18.19,13.1,12.2
01/24/2023,8:30:00 PM,0.876,0.756,7.1,0,0,18.19,13.07,12.2
01/24/2023,8:45:00 PM,0.874,0.756,7.1,0,0,18.19,13.05,12.2
01/24/2023,9:00:00 PM,0.874,0.755,7.1,0,0,18.19,13.07,12.1
01/24/2023,9:15:00 PM,0.874,0.754,7.1,0,0,18.19,13.01,12.1
01/24/2023,9:30:00 PM,0.874,0.753,7.2,0,0,18.19,13.07,12
01/24/2023,9:45:00 PM,0.872,0.753,7.2,0,0,18.19,13.01,12
01/24/2023,10:00:00 PM,0.872,0.752,7.3,0,0,18.19,13.01,12
01/24/2023,10:15:00 PM,0.872,0.751,7.3,0,0,18.19,13.07,11.9
01/24/2023,10:30:00 PM,0.872,0.751,7.4,0,0,18.19,12.98,11.9
01/24/2023,10:45:00 PM,0.872,0.75,7.4,0,0,18.19,13.01,11.9
01/24/2023,11:00:00 PM,0.87,0.75,7.5,0,0,18.19,12.99,11.9
01/24/2023,11:15:00 PM,0.87,0.75,7.5,0,0,18.19,13.01,11.9
01/24/2023,11:30:00 PM,0.87,0.75,7.6,0,0,18.19,12.96,11.9
01/24/2023,11:45:00 PM,0.872,0.75,7.6,0,0,18.19,12.95,11.9
01/25/2023,12:00:00 AM,0.867,0.748,7.7,0,0,18.19,12.94,11.8
01/25/2023,12:15:00 AM,0.87,0.745,7.7,0,0,18.19,12.95,11.6
01/25/2023,12:30:00 AM,0.87,0.748,7.7,0,0,18.19,13,11.8
01/25/2023,12:45:00 AM,0.867,0.749,7.8,0,0,18.19,13,11.8
01/25/2023,1:00:00 AM,0.867,0.746,7.8,0,0,18.19,12.96,11.7
01/25/2023,1:15:00 AM,0.867,0.747,7.8,0,0,18.19,12.92,11.7
01/25/2023,1:30:00 AM,0.867,0.747,7.8,0,0,18.19,12.99,11.7
01/25/2023,1:45:00 AM,0.867,0.749,7.8,0,0,18.19,12.93,11.8
01/25/2023,2:00:00 AM,0.867,0.746,7.8,0,0,18.19,12.91,11.7
01/25/2023,2:15:00 AM,0.867,0.746,7.8,0,0,18.19,12.94,11.7
01/25/2023,2:30:00 AM,0.867,0.747,7.8,0,0,18.19,12.89,11.7
01/25/2023,2:45:00 AM,0.867,0.747,7.7,0,0,18.19,12.9,11.7
01/25/2023,3:00:00 AM,0.867,0.746,7.7,0,0,18.19,12.88,11.7
01/25/2023,3:15:00 AM,0.867,0.747,7.7,0,0,18.19,12.89,11.7
01/25/2023,3:30:00 AM,0.867,0.748,7.7,0,0,18.19,12.92,11.8
01/25/2023,3:45:00 AM,0.867,0.747,7.6,0,0,18.19,12.88,11.7
01/25/2023,4:00:00 AM,0.867,0.747,7.6,0,0,18.19,12.91,11.7
01/25/2023,4:15:00 AM,0.867,0.748,7.6,0,0,18.19,12.88,11.8
01/25/2023,4:30:00 AM,0.867,0.747,7.5,0,0,18.19,12.94,11.7
01/25/2023,4:45:00 AM,0.867,0.748,7.5,0,0,18.19,12.87,11.8
01/25/2023,5:00:00 AM,0.867,0.749,7.5,0,0,18.19,12.88,11.8
01/25/2023,5:15:00 AM,0.867,0.749,7.4,0,0,18.19,12.85,11.8
01/25/2023,5:30:00 AM,0.867,0.747,7.4,0,0,18.19,12.85,11.7
01/25/2023,5:45:00 AM,0.867,0.746,7.4,0,0,18.19,12.85,11.7
01/25/2023,6:00:00 AM,0.867,0.744,7.3,0,0,18.19,12.89,11.6
01/25/2023,6:15:00 AM,0.867,0.748,7.3,0,0,18.19,12.9,11.8
01/25/2023,6:30:00 AM,0.867,0.745,7.3,0,0,18.19,12.83,11.6
01/25/2023,6:45:00 AM,0.867,0.748,7.3,0,0,18.19,12.85,11.8
01/25/2023,7:00:00 AM,0.867,0.749,7.2,0,0,18.19,12.93,11.8
01/25/2023,7:15:00 AM,0.867,0.745,7.2,0,0,18.19,12.93,11.6
01/25/2023,7:30:00 AM,0.867,0.746,7.2,0,0,18.19,12.89,11.7
01/25/2023,7:45:00 AM,0.867,0.749,7.2,0,0,18.19,12.96,11.8
01/25/2023,8:00:00 AM,0.867,0.748,7.2,0,0,18.19,13.05,11.8
01/25/2023,8:15:00 AM,0.867,0.747,7.1,0,0,18.19,13.85,11.7
01/25/2023,8:30:00 AM,0.867,0.744,7.1,0,0,18.19,13.83,11.6
01/25/2023,8:45:00 AM,0.865,0.745,7.1,0,0,18.19,13.83,11.6
1/25/2023,9:00:00 AM,0.865,0.744,7.1,0,0,18.19,13.83,11.6
1/25/2023,9:15:00 AM,0.867,0.744,7.1,0,0,18.19,13.87,11.6
1/25/2023,9:30:00 AM,0.867,0.746,7.2,0,0,18.19,13.8,11.7
1/25/2023,9:45:00 AM,0.865,0.746,7.2,0,0,18.19,13.83,11.7
1/25/2023,10:00:00 AM,0.865,0.745,7.2,0,0,18.19,13.84,11.6
1/25/2023,10:15:00 AM,0.865,0.745,7.3,0,0,18.19,13.79,11.6
1/25/2023,10:30:00 AM,0.867,0.747,7.4,0,0,18.19,13.79,11.7
1/25/2023,10:45:00 AM,0.863,0.741,7.6,0,0,18.19,13.83,11.4
1/25/2023,11:00:00 AM,0.865,0.745,7.7,0,0,18.19,13.84,11.6
1/25/2023,11:15:00 AM,0.865,0.744,7.8,0,0,18.19,13.79,11.6
1/25/2023,11:30:00 AM,0.865,0.741,8,0,0,18.19,13.83,11.4
1/25/2023,11:45:00 AM,0.86,0.745,8.1,0,0,18.19,13.79,11.6
1/25/2023,12:00:00 PM,0.86,0.741,8.2,0,0,18.19,13.81,11.4
1/25/2023,12:15:00 PM,0.86,0.745,8.3,0,0,18.19,13.87,11.6
1/25/2023,12:30:00 PM,0.86,0.742,8.4,0,0,18.19,13.83,11.5
1/25/2023,12:45:00 PM,0.863,0.745,8.4,0,0,18.19,13.79,11.6
1/25/2023,1:00:00 PM,0.863,0.746,8.5,0,0,18.19,13.83,11.7
1/25/2023,1:15:00 PM,0.863,0.744,8.6,0,0,18.19,13.79,11.6
1/25/2023,1:30:00 PM,0.863,0.744,8.7,0,0,18.19,13.53,11.6
1/25/2023,1:45:00 PM,0.863,0.746,8.8,0,0,18.19,13.39,11.7
1/25/2023,2:00:00 PM,0.86,0.743,8.9,0,0,18.19,13.32,11.5
1/25/2023,2:15:00 PM,0.86,0.741,9.1,0,0,18.19,13.31,11.4
1/25/2023,2:30:00 PM,0.863,0.743,9.2,0,0,18.19,13.26,11.5
1/25/2023,2:45:00 PM,0.858,0.742,9.3,0,0,18.19,13.26,11.5
1/25/2023,3:00:00 PM,0.858,0.741,9.4,0,0,18.19,13.31,11.4
1/25/2023,3:15:00 PM,0.858,0.736,9.4,0,0,18.19,13.24,11.2
1/25/2023,3:30:00 PM,0.86,0.742,9.4,0,0,18.19,13.24,11.5
1/25/2023,3:45:00 PM,0.858,0.741,9.3,0,0,18.19,13.24,11.4
1/25/2023,4:00:00 PM,0.86,0.739,9.2,0,0,18.19,13.2,11.4
1/25/2023,4:15:00 PM,0.858,0.737,9,0,0,18.19,13.2,11.3
1/25/2023,4:30:00 PM,0.858,0.738,8.9,0,0,18.19,13.26,11.3
1/25/2023,4:45:00 PM,0.858,0.739,8.7,0,0,18.19,13.17,11.4
1/25/2023,5:00:00 PM,0.858,0.74,8.6,0,0,18.19,13.22,11.4
1/25/2023,5:15:00 PM,0.858,0.74,8.4,0,0,18.19,13.11,11.4
1/25/2023,5:30:00 PM,0.856,0.74,8.3,0,0,18.19,13.12,11.4
1/25/2023,5:45:00 PM,0.856,0.739,8.2,0,0,18.19,13.17,11.4
1/25/2023,6:00:00 PM,0.856,0.739,8.1,0,0,18.19,13.15,11.4
1/25/2023,6:15:00 PM,0.856,0.737,8.1,0,0,18.19,13.17,11.3
1/25/2023,6:30:00 PM,0.856,0.738,8,0,0,18.19,13.11,11.3
1/25/2023,6:45:00 PM,0.853,0.737,7.9,0,0,18.19,13.09,11.3
1/25/2023,7:00:00 PM,0.853,0.734,7.8,0,0,18.19,13.1,11.1
1/25/2023,7:15:00 PM,0.853,0.734,7.8,0,0,18.19,13.07,11.1
1/25/2023,7:30:00 PM,0.853,0.735,7.7,0,0,18.19,13.12,11.2
1/25/2023,7:45:00 PM,0.853,0.736,7.7,0,0,18.19,13.06,11.2
1/25/2023,8:00:00 PM,0.851,0.733,7.6,0,0,18.19,13.15,11.1
1/25/2023,8:15:00 PM,0.853,0.732,7.6,0,0,18.19,13.06,11
1/25/2023,8:30:00 PM,0.851,0.733,7.5,0,0,18.19,13.05,11.1
1/25/2023,8:45:00 PM,0.851,0.731,7.5,0,0,18.19,13.05,11
1/25/2023,9:00:00 PM,0.851,0.731,7.5,0,0,18.19,13.05,11
1/25/2023,9:15:00 PM,0.851,0.731,7.5,0,0,18.19,13.01,11
1/25/2023,9:30:00 PM,0.849,0.73,7.5,0,0,18.19,13.04,11
1/25/2023,9:45:00 PM,0.849,0.73,7.6,0,0,18.19,13.05,11
1/25/2023,10:00:00 PM,0.846,0.727,7.6,0,0,18.19,13.01,10.8
1/25/2023,10:15:00 PM,0.846,0.727,7.6,0,0,18.19,13.01,10.8
1/25/2023,10:30:00 PM,0.849,0.729,7.7,0,0,18.19,13.01,10.9
1/25/2023,10:45:00 PM,0.846,0.726,7.7,0,0,18.19,13.05,10.8
1/25/2023,11:00:00 PM,0.846,0.727,7.8,0,0,18.19,12.99,10.8
1/25/2023,11:15:00 PM,0.844,0.726,7.9,0,0,18.19,12.99,10.8
1/25/2023,11:30:00 PM,0.846,0.728,7.9,0,0,18.19,12.99,10.9
1/25/2023,11:45:00 PM,0.844,0.724,8,0,0,18.19,13,10.7
1/26/2023,12:00:00 AM,0.844,0.726,8,0,0,18.19,13.01,10.8
1/26/2023,12:15:00 AM,0.846,0.729,8.1,0,0,18.19,12.98,10.9
1/26/2023,12:30:00 AM,0.844,0.722,8.2,0,0,18.19,12.96,10.6
1/26/2023,12:45:00 AM,0.844,0.725,8.2,0,0,18.19,12.96,10.7
1/26/2023,1:00:00 AM,0.844,0.724,8.3,0,0,18.19,12.96,10.7
1/26/2023,1:15:00 AM,0.844,0.723,8.3,0,0,18.19,12.98,10.6
1/26/2023,1:30:00 AM,0.84,0.721,8.4,0,0,18.19,12.96,10.6
1/26/2023,1:45:00 AM,0.842,0.724,8.4,0,0,18.19,12.98,10.7
1/26/2023,2:00:00 AM,0.842,0.717,8.5,0,0,18.19,12.94,10.4
1/26/2023,2:15:00 AM,0.842,0.722,8.5,0,0,18.19,12.94,10.6
1/26/2023,2:30:00 AM,0.842,0.725,8.5,0,0,18.19,12.94,10.7
1/26/2023,2:45:00 AM,0.84,0.722,8.6,0,0,18.19,13,10.6
1/26/2023,3:00:00 AM,0.842,0.723,8.6,0,0,18.19,12.99,10.6
1/26/2023,3:15:00 AM,0.84,0.72,8.6,0,0,18.19,12.92,10.5
1/26/2023,3:30:00 AM,0.84,0.721,8.6,0,0,18.19,12.92,10.6
1/26/2023,3:45:00 AM,0.842,0.72,8.6,0,0,18.19,12.92,10.5
1/26/2023,4:00:00 AM,0.84,0.721,8.6,0,0,18.19,12.95,10.6
1/26/2023,4:15:00 AM,0.842,0.721,8.6,0,0,18.19,12.94,10.6
1/26/2023,4:30:00 AM,0.84,0.72,8.6,0,0,18.19,12.95,10.5
1/26/2023,4:45:00 AM,0.84,0.718,8.6,0,0,18.19,12.96,10.4
1/26/2023,5:00:00 AM,0.837,0.72,8.6,0,0,18.19,12.91,10.5
1/26/2023,5:15:00 AM,0.84,0.72,8.6,0,0,18.19,12.91,10.5
1/26/2023,5:30:00 AM,0.837,0.718,8.5,0,0,18.19,12.95,10.4
1/26/2023,5:45:00 AM,0.837,0.718,8.5,0,0,18.19,12.91,10.4
1/26/2023,6:00:00 AM,0.837,0.718,8.5,0,0,18.19,12.91,10.4
1/26/2023,6:15:00 AM,0.835,0.716,8.5,0,0,18.19,12.9,10.3
1/26/2023,6:30:00 AM,0.837,0.717,8.5,0,0,18.19,12.89,10.4
1/26/2023,6:45:00 AM,0.837,0.719,8.4,0,0,18.19,12.89,10.5
1/26/2023,7:00:00 AM,0.837,0.718,8.4,0,0,18.19,12.89,10.4
1/26/2023,7:15:00 AM,0.837,0.72,8.4,0,0,18.19,12.92,10.5
1/26/2023,7:30:00 AM,0.84,0.718,8.4,0,0,18.19,12.91,10.4
1/26/2023,7:45:00 AM,0.837,0.72,8.4,0,0,18.19,12.98,10.5
1/26/2023,8:00:00 AM,0.837,0.718,8.4,0,0,18.19,13.1,10.4
1/26/2023,8:15:00 AM,0.837,0.718,8.4,0,0,18.19,13.84,10.4
1/26/2023,8:30:00 AM,0.837,0.716,8.4,0,0,18.19,13.82,10.3
1/26/2023,8:45:00 AM,0.835,0.716,8.4,0,0,18.19,13.89,10.3
1/26/2023,9:00:00 AM,0.835,0.715,8.4,0,0,18.19,13.83,10.3
1/26/2023,9:15:00 AM,0.833,0.713,8.4,0,0,18.19,13.84,10.2
1/26/2023,9:30:00 AM,0.835,0.715,8.4,0,0,18.19,13.79,10.3
1/26/2023,9:45:00 AM,0.835,0.716,8.5,0,0,18.19,13.79,10.3
1/26/2023,10:00:00 AM,0.833,0.714,8.5,0,0,18.19,13.81,10.3
1/26/2023,10:15:00 AM,0.833,0.715,8.6,0,0,18.19,13.79,10.3
1/26/2023,10:30:00 AM,0.833,0.715,8.7,0,0,18.19,13.87,10.3
1/26/2023,10:45:00 AM,0.833,0.715,8.9,0,0,18.19,13.83,10.3
1/26/2023,11:00:00 AM,0.833,0.715,9,0,0,18.19,13.85,10.3
1/26/2023,11:15:00 AM,0.833,0.716,9.1,0,0,18.19,13.87,10.3
1/26/2023,11:30:00 AM,0.833,0.716,9.3,0,0,18.19,13.79,10.3
1/26/2023,11:45:00 AM,0.833,0.715,9.4,0,0,18.19,13.83,10.3
1/26/2023,12:00:00 PM,0.833,0.715,9.5,0,0,18.19,13.83,10.3
1/26/2023,12:15:00 PM,0.833,0.712,9.5,0,0,18.19,13.83,10.2
1/26/2023,12:30:00 PM,0.83,0.713,9.7,0,0,18.19,13.79,10.2
1/26/2023,12:45:00 PM,0.83,0.715,9.8,0,0,18.19,13.79,10.3
1/26/2023,1:00:00 PM,0.833,0.714,9.9,0,0,18.19,13.88,10.3
1/26/2023,1:15:00 PM,0.833,0.714,10,0,0,18.19,13.83,10.3
1/26/2023,1:30:00 PM,0.83,0.716,10.1,0,0,18.19,13.49,10.3
1/26/2023,1:45:00 PM,0.83,0.714,10.2,0,0,18.19,13.34,10.3
1/26/2023,2:00:00 PM,0.83,0.715,10.4,0,0,18.19,13.34,10.3
1/26/2023,2:15:00 PM,0.83,0.712,10.6,0,0,18.19,13.31,10.2
1/26/2023,2:30:00 PM,0.833,0.715,10.8,0,0,18.19,13.31,10.3
1/26/2023,2:45:00 PM,0.83,0.716,10.9,0,0,18.19,13.26,10.3
1/26/2023,3:00:00 PM,0.833,0.715,11,0,0,18.19,13.34,10.3
1/26/2023,3:15:00 PM,0.83,0.715,11,0,0,18.19,13.25,10.3
1/26/2023,3:30:00 PM,0.833,0.714,11,0,0,18.19,13.26,10.3
1/26/2023,3:45:00 PM,0.83,0.714,11,0,0,18.19,13.23,10.3
1/26/2023,4:00:00 PM,0.833,0.715,10.8,0,0,18.19,13.31,10.3
1/26/2023,4:15:00 PM,0.833,0.714,10.6,0,0,18.19,13.24,10.3
1/26/2023,4:30:00 PM,0.833,0.714,10.4,0,0,18.19,13.23,10.3
1/26/2023,4:45:00 PM,0.833,0.716,10.2,0,0,18.19,13.21,10.3
1/26/2023,5:00:00 PM,0.833,0.714,10.1,0,0,18.19,13.16,10.3
1/26/2023,5:15:00 PM,0.83,0.717,10,0,0,18.19,13.15,10.4
1/26/2023,5:30:00 PM,0.83,0.712,9.9,0,0,18.19,13.15,10.2
1/26/2023,5:45:00 PM,0.83,0.713,9.7,0,0,18.19,13.11,10.2
1/26/2023,6:00:00 PM,0.83,0.712,9.6,0,0,18.19,13.1,10.2
1/26/2023,6:15:00 PM,0.83,0.713,9.5,0,0,18.19,13.13,10.2
1/26/2023,6:30:00 PM,0.83,0.711,9.5,0,0,18.19,13.1,10.1
1/26/2023,6:45:00 PM,0.83,0.711,9.4,0,0,18.19,13.16,10.1
1/26/2023,7:00:00 PM,0.83,0.711,9.3,0,0,18.19,13.13,10.1
1/26/2023,7:15:00 PM,0.83,0.712,9.2,0,0,18.19,13.08,10.2
1/26/2023,7:30:00 PM,0.83,0.712,9.1,0,0,18.19,13.06,10.2
1/26/2023,7:45:00 PM,0.83,0.71,9,0,0,18.19,13.09,10.1
1/26/2023,8:00:00 PM,0.83,0.712,9,0,0,18.19,13.05,10.2
1/26/2023,8:15:00 PM,0.828,0.709,8.9,0,0,18.19,13.07,10
1/26/2023,8:30:00 PM,0.828,0.71,8.9,0,0,18.19,13.13,10.1
1/26/2023,8:45:00 PM,0.828,0.71,8.8,0,0,18.19,13.05,10.1
1/26/2023,9:00:00 PM,0.828,0.71,8.8,0,0,18.19,13.07,10.1
1/26/2023,9:15:00 PM,0.828,0.71,8.7,0,0,18.19,13.07,10.1
1/26/2023,9:30:00 PM,0.828,0.709,8.7,0,0,18.19,13.04,10
1/26/2023,9:45:00 PM,0.828,0.707,8.7,0,0,18.19,13.05,10
1/26/2023,10:00:00 PM,0.826,0.707,8.6,0,0,18.19,13.01,10
1/26/2023,10:15:00 PM,0.826,0.708,8.6,0,0,18.19,13.05,10
1/26/2023,10:30:00 PM,0.826,0.708,8.6,0,0,18.19,13.06,10
1/26/2023,10:45:00 PM,0.826,0.707,8.6,0,0,18.19,13.01,10
1/26/2023,11:00:00 PM,0.823,0.707,8.6,0,0,18.19,13.01,10
1/26/2023,11:15:00 PM,0.826,0.707,8.6,0,0,18.19,12.99,10
1/26/2023,11:30:00 PM,0.826,0.705,8.6,0,0,18.19,12.99,9.9
1/26/2023,11:45:00 PM,0.826,0.704,8.6,0,0,18.19,12.98,9.8
1/27/2023,12:00:00 AM,0.823,0.704,8.7,0,0,18.19,12.98,9.8
1/27/2023,12:15:00 AM,0.823,0.705,8.7,0,0,18.19,12.98,9.9
1/27/2023,12:30:00 AM,0.823,0.705,8.7,0,0,18.19,12.98,9.9
1/27/2023,12:45:00 AM,0.823,0.705,8.7,0,0,18.19,12.95,9.9
1/27/2023,1:00:00 AM,0.823,0.703,8.8,0,0,18.19,13.04,9.8
1/27/2023,1:15:00 AM,0.823,0.705,8.8,0,0,18.19,12.94,9.9
1/27/2023,1:30:00 AM,0.823,0.704,8.8,0,0,18.19,12.95,9.8
1/27/2023,1:45:00 AM,0.823,0.702,8.9,0,0,18.19,12.98,9.8
1/27/2023,2:00:00 AM,0.821,0.704,8.9,0,0,18.19,12.98,9.8
1/27/2023,2:15:00 AM,0.823,0.704,8.9,0,0,18.19,12.98,9.8
1/27/2023,2:30:00 AM,0.823,0.702,8.9,0,0,18.19,12.99,9.8
1/27/2023,2:45:00 AM,0.823,0.704,9,0,0,18.19,12.92,9.8
1/27/2023,3:00:00 AM,0.823,0.705,9,0,0,18.19,12.96,9.9
1/27/2023,3:15:00 AM,0.823,0.704,9,0,0,18.19,12.91,9.8
1/27/2023,3:30:00 AM,0.823,0.707,9,0,0,18.19,12.91,10
1/27/2023,3:45:00 AM,0.823,0.708,9,0,0,18.19,12.9,10
1/27/2023,4:00:00 AM,0.826,0.706,9,0,0,18.19,12.89,9.9
1/27/2023,4:15:00 AM,0.823,0.705,9,0,0,18.19,12.94,9.9
1/27/2023,4:30:00 AM,0.826,0.707,8.9,0,0,18.19,12.97,10
1/27/2023,4:45:00 AM,0.826,0.708,8.9,0,0,18.19,12.89,10
1/27/2023,5:00:00 AM,0.826,0.706,8.9,0,0,18.19,12.88,9.9
1/27/2023,5:15:00 AM,0.826,0.706,8.8,0,0,18.19,12.89,9.9
1/27/2023,5:30:00 AM,0.826,0.707,8.8,0,0,18.19,12.88,10
1/27/2023,5:45:00 AM,0.826,0.706,8.8,0,0,18.19,12.89,9.9
1/27/2023,6:00:00 AM,0.826,0.706,8.7,0,0,18.19,12.9,9.9
1/27/2023,6:15:00 AM,0.826,0.707,8.7,0,0,18.19,12.9,10
1/27/2023,6:30:00 AM,0.826,0.708,8.7,0,0,18.19,12.87,10
1/27/2023,6:45:00 AM,0.826,0.706,8.6,0,0,18.19,12.88,9.9
1/27/2023,7:00:00 AM,0.826,0.708,8.6,0,0,18.19,12.85,10
1/27/2023,7:15:00 AM,0.826,0.707,8.5,0,0,18.19,12.87,10
1/27/2023,7:30:00 AM,0.828,0.709,8.5,0,0,18.19,12.89,10
1/27/2023,7:45:00 AM,0.826,0.707,8.4,0,0,18.19,12.96,10
1/27/2023,8:00:00 AM,0.828,0.708,8.4,0,0,18.19,13.2,10
1/27/2023,8:15:00 AM,0.826,0.708,8.3,0,0,18.19,13.85,10
1/27/2023,8:30:00 AM,0.826,0.706,8.3,0,0,18.19,13.84,9.9
1/27/2023,8:45:00 AM,0.826,0.707,8.3,0,0,18.19,13.87,10
1/27/2023,9:00:00 AM,0.826,0.707,8.3,0,0,18.19,13.86,10
1/27/2023,9:15:00 AM,0.826,0.706,8.2,0,0,18.19,13.81,9.9
1/27/2023,9:30:00 AM,0.826,0.706,8.2,0,0,18.19,13.82,9.9
1/27/2023,9:45:00 AM,0.826,0.708,8.2,0,0,18.19,13.84,10
1/27/2023,10:00:00 AM,0.826,0.709,8.3,0,0,18.19,13.84,10
1/27/2023,10:15:00 AM,0.826,0.707,8.3,0,0,18.19,13.79,10
1/27/2023,10:30:00 AM,0.826,0.706,8.5,0,0,18.19,13.79,9.9
1/27/2023,10:45:00 AM,0.823,0.709,8.6,0,0,18.19,13.83,10
1/27/2023,11:00:00 AM,0.826,0.708,8.7,0,0,18.19,13.79,10
1/27/2023,11:15:00 AM,0.823,0.707,8.8,0,0,18.19,13.8,10
1/27/2023,11:30:00 AM,0.826,0.707,8.9,0,0,18.19,13.79,10
1/27/2023,11:45:00 AM,0.826,0.708,9,0,0,18.19,13.83,10
1/27/2023,12:00:00 PM,0.826,0.708,9.1,0,0,18.19,13.79,10
1/27/2023,12:15:00 PM,0.826,0.71,9.2,0,0,18.19,13.78,10.1
1/27/2023,12:30:00 PM,0.826,0.709,9.3,0,0,18.19,13.83,10
1/27/2023,12:45:00 PM,0.826,0.71,9.4,0,0,18.19,13.78,10.1
1/27/2023,1:00:00 PM,0.826,0.71,9.5,0,0,18.19,13.82,10.1
1/27/2023,1:15:00 PM,0.826,0.709,9.6,0,0,18.19,13.83,10
1/27/2023,1:30:00 PM,0.826,0.708,9.7,0,0,18.19,13.42,10
1/27/2023,1:45:00 PM,0.826,0.71,9.8,0,0,18.19,13.35,10.1
1/27/2023,2:00:00 PM,0.826,0.711,10,0,0,18.19,13.33,10.1
1/27/2023,2:15:00 PM,0.826,0.709,10.2,0,0,18.19,13.32,10
1/27/2023,2:30:00 PM,0.826,0.709,10.4,0,0,18.19,13.33,10
1/27/2023,2:45:00 PM,0.826,0.707,10.5,0,0,18.19,13.32,10
1/27/2023,3:00:00 PM,0.826,0.708,10.6,0,0,18.19,13.31,10
1/27/2023,3:15:00 PM,0.828,0.709,10.7,0,0,18.19,13.4,10
1/27/2023,3:30:00 PM,0.828,0.71,10.7,0,0,18.19,13.39,10.1
1/27/2023,3:45:00 PM,0.828,0.709,10.6,0,0,18.19,13.32,10
1/27/2023,4:00:00 PM,0.826,0.711,10.4,0,0,18.19,13.26,10.1
1/27/2023,4:15:00 PM,0.828,0.709,10.2,0,0,18.19,13.24,10
1/27/2023,4:30:00 PM,0.828,0.711,10,0,0,18.19,13.22,10.1
1/27/2023,4:45:00 PM,0.828,0.71,9.9,0,0,18.19,13.18,10.1
1/27/2023,5:00:00 PM,0.828,0.71,9.7,0,0,18.19,13.2,10.1
1/27/2023,5:15:00 PM,0.828,0.71,9.6,0,0,18.19,13.12,10.1
1/27/2023,5:30:00 PM,0.828,0.709,9.5,0,0,18.19,13.13,10
1/27/2023,5:45:00 PM,0.828,0.709,9.4,0,0,18.19,13.16,10
1/27/2023,6:00:00 PM,0.828,0.709,9.3,0,0,18.19,13.12,10
1/27/2023,6:15:00 PM,0.828,0.71,9.1,0,0,18.19,13.09,10.1
1/27/2023,6:30:00 PM,0.828,0.709,9,0,0,18.19,13.09,10
1/27/2023,6:45:00 PM,0.828,0.709,8.9,0,0,18.19,13.07,10
1/27/2023,7:00:00 PM,0.828,0.709,8.8,0,0,18.19,13.11,10
1/27/2023,7:15:00 PM,0.828,0.708,8.7,0,0,18.19,13.06,10
1/27/2023,7:30:00 PM,0.826,0.707,8.7,0,0,18.19,13.13,10
1/27/2023,7:45:00 PM,0.828,0.709,8.6,0,0,18.19,13.06,10
1/27/2023,8:00:00 PM,0.828,0.708,8.5,0,0,18.19,13.13,10
